Link,Bedrooms,Bathrooms,Area_m2,Price_per_meter,Address,City,Location_1,Location_2,Unit,Type,Rent_Sale
https://www.propertysorted.com/buy/listing/ad-compound-sueno-bedrooms-3-sqm-150-property-type-apartment,3.0,,150.0,22945.0,"Sueno, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Sueno,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-vinci-bedrooms-6-sqm-187-property-type-apartment,6.0,,187.0,59998.0,"Vinci, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Vinci,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivan-bedrooms-4-sqm-212-property-type-apartment,4.0,,212.0,49149.0,"Rivan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rivan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scene-7-bedrooms-2-sqm-124-property-type-apartment,2.0,,124.0,31527.0,"Scene 7, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scene 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-capital-heights-2-bedrooms-1-sqm-75-property-type-apartment,1.0,,75.0,54019.0,"Capital Heights 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Capital Heights 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-anakaji-bedrooms-2-sqm-130-property-type-apartment,2.0,,130.0,47904.0,"Anakaji, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Anakaji,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-castle-landmark-bedrooms-3-sqm-190-property-type-apartment,3.0,,190.0,60141.0,"Castle Landmark, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Castle Landmark,Castle,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-condo-bedrooms-5-sqm-130-property-type-apartment,5.0,,130.0,29824.0,"Midtown Condo, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Condo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivan-bedrooms-3-sqm-180-property-type-apartment,3.0,,180.0,49149.0,"Rivan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rivan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-sky-bedrooms-4-sqm-190-property-type-apartment,4.0,,190.0,26086.0,"Midtown Sky, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Sky,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-taj-tower-bedrooms-1-sqm-63-property-type-apartment,1.0,,63.0,149254.0,"Taj Tower, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Taj Tower,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-atika-bedrooms-5-sqm-135-property-type-apartment,5.0,,135.0,63384.0,"Atika, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Atika,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-suli-bedrooms-2-sqm-128-property-type-apartment,2.0,,128.0,39015.0,"Suli, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Suli,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-city-bedrooms-2-sqm-115-property-type-apartment,2.0,,115.0,31546.0,"The City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-moonreal-tower-bedrooms-3-sqm-126-property-type-apartment,3.0,,126.0,112803.0,"Moonreal Tower, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Moonreal Tower,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-condo-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,29824.0,"Midtown Condo, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Condo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-suli-bedrooms-3-sqm-175-property-type-apartment,3.0,,175.0,39015.0,"Suli, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Suli,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-capital-way-bedrooms-2-sqm-141-property-type-apartment,2.0,,141.0,70851.0,"The Capital Way, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Capital Way,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-oia-compound-new-capital-bedrooms-1-sqm-50-property-type-apartment,1.0,,50.0,47738.0,"Oia Compound New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Oia Compound New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-oia-compound-new-capital-bedrooms-6-sqm-185-property-type-apartment,6.0,,185.0,47738.0,"Oia Compound New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Oia Compound New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-il-bosco-new-capital-bedrooms-4-sqm-182-property-type-apartment,4.0,,182.0,40625.0,"Il Bosco New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Il Bosco New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-pukka-bedrooms-1-sqm-70-property-type-apartment,1.0,,70.0,38545.0,"Pukka, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Pukka,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-pukka-bedrooms-5-sqm-110-property-type-apartment,5.0,,110.0,38545.0,"Pukka, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Pukka,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-vinci-bedrooms-2-sqm-122-property-type-apartment,2.0,,122.0,59998.0,"Vinci, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Vinci,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-tonino-lamborghini-bedrooms-4-sqm-187-property-type-apartment,4.0,,187.0,86923.0,"Tonino Lamborghini, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Tonino Lamborghini,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-loft-bedrooms-4-sqm-212-property-type-apartment,4.0,,212.0,45470.0,"The Loft, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Loft,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-park-lane-bedrooms-1-sqm-92-property-type-apartment,1.0,,92.0,47722.0,"Park Lane, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Park Lane,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-maqsad-bedrooms-3-sqm-134-property-type-apartment,3.0,,134.0,29666.0,"Al Maqsad, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Al Maqsad,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-condo-bedrooms-3-sqm-210-property-type-apartment,3.0,,210.0,29824.0,"Midtown Condo, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Condo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-oval-bedrooms-4-sqm-199-property-type-apartment,4.0,,199.0,31742.0,"City Oval, New Administrative Capital, Egypt",Cairo,New Administrative Capital,City Oval,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-6ixty-three-bedrooms-3-sqm-162-property-type-apartment,3.0,,162.0,217816.0,"6ixty Three, New Administrative Capital, Egypt",Cairo,New Administrative Capital,6ixty Three,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-yaru-new-capital-compound-bedrooms-5-sqm-312-property-type-apartment,5.0,,312.0,48000.0,"Yaru New Capital Compound, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Yaru New Capital Compound,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scene-7-bedrooms-1-sqm-88-property-type-apartment,1.0,,88.0,31527.0,"Scene 7, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scene 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-maqsad-bedrooms-4-sqm-135-property-type-apartment,4.0,,135.0,29666.0,"Al Maqsad, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Al Maqsad,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scene-7-bedrooms-3-sqm-156-property-type-apartment,3.0,,156.0,31527.0,"Scene 7, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scene 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-kardia-bedrooms-3-sqm-147-property-type-apartment,3.0,,147.0,43851.0,"Kardia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Kardia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-anakaji-bedrooms-3-sqm-167-property-type-apartment,3.0,,167.0,47904.0,"Anakaji, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Anakaji,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-garden-city-bedrooms-5-sqm-205-property-type-apartment,5.0,,205.0,48993.0,"New Garden City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,New Garden City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-menorca-bedrooms-3-sqm-160-property-type-apartment,3.0,,160.0,40000.0,"Menorca, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Menorca,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-kardia-bedrooms-6-sqm-168-property-type-apartment,6.0,,168.0,43851.0,"Kardia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Kardia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-1-bedrooms-1-sqm-74-property-type-apartment,1.0,,74.0,55259.0,"De Joya 1, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-menorca-bedrooms-4-sqm-272-property-type-apartment,4.0,,272.0,40000.0,"Menorca, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Menorca,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-garden-city-bedrooms-4-sqm-300-property-type-apartment,4.0,,300.0,48993.0,"New Garden City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,New Garden City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-ion-bedrooms-3-sqm-185-property-type-apartment,3.0,,185.0,32463.0,"Ion, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Ion,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-capital-heights-2-bedrooms-2-sqm-122-property-type-apartment,2.0,,122.0,54019.0,"Capital Heights 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Capital Heights 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-ion-bedrooms-4-sqm-200-property-type-apartment,4.0,,200.0,32463.0,"Ion, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Ion,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-capital-way-bedrooms-3-sqm-175-property-type-apartment,3.0,,175.0,70851.0,"The Capital Way, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Capital Way,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-entrada-bedrooms-1-sqm-98-property-type-apartment,1.0,,98.0,30098.0,"Entrada, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Entrada,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-il-bosco-new-capital-bedrooms-3-sqm-147-property-type-apartment,3.0,,147.0,40625.0,"Il Bosco New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Il Bosco New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-celia-bedrooms-3-sqm-139-property-type-apartment,3.0,,139.0,60211.0,"Celia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Celia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-celia-bedrooms-1-sqm-80-property-type-apartment,1.0,,80.0,60211.0,"Celia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Celia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-sky-bedrooms-5-sqm-140-property-type-apartment,5.0,,140.0,26086.0,"Midtown Sky, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Sky,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-oval-bedrooms-5-sqm-167-property-type-apartment,5.0,,167.0,31742.0,"City Oval, New Administrative Capital, Egypt",Cairo,New Administrative Capital,City Oval,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-capital-heights-2-bedrooms-3-sqm-160-property-type-apartment,3.0,,160.0,54019.0,"Capital Heights 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Capital Heights 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-park-lane-bedrooms-4-sqm-212-property-type-apartment,4.0,,212.0,47722.0,"Park Lane, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Park Lane,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-curve-bedrooms-5-sqm-254-property-type-apartment,5.0,,254.0,43579.0,"The Curve, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Curve,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-kardia-bedrooms-4-sqm-188-property-type-apartment,4.0,,188.0,43851.0,"Kardia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Kardia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-city-bedrooms-6-sqm-120-property-type-apartment,6.0,,120.0,31546.0,"The City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-serrano-bedrooms-4-sqm-251-property-type-apartment,4.0,,251.0,87524.0,"Serrano, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Serrano,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-catalan-bedrooms-2-sqm-164-property-type-apartment,2.0,,164.0,31429.0,"Catalan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Catalan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-capital-way-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,70851.0,"The Capital Way, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Capital Way,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-serrano-bedrooms-5-sqm-273-property-type-apartment,5.0,,273.0,87524.0,"Serrano, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Serrano,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-menorca-bedrooms-2-sqm-130-property-type-apartment,2.0,,130.0,40000.0,"Menorca, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Menorca,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivan-bedrooms-5-sqm-396-property-type-apartment,5.0,,396.0,49149.0,"Rivan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rivan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-atika-bedrooms-3-sqm-161-property-type-apartment,3.0,,161.0,63384.0,"Atika, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Atika,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-green-avenue-bedrooms-4-sqm-316-property-type-apartment,4.0,,316.0,23940.0,"Green Avenue, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Green Avenue,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-condo-bedrooms-2-sqm-130-property-type-apartment,2.0,,130.0,29824.0,"Midtown Condo, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Condo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scenario-bedrooms-2-sqm-132-property-type-apartment,2.0,,132.0,29136.0,"Scenario, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scenario,Apartment,Residential,Sale
